test_number,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
10967,3,1,1,30.19499214,31.68731689,Al ‘Āshir min Ramaḑān,27.606,38.644
10968,13,3,1,30.19499214,31.69281006,Al ‘Āshir min Ramaḑān,67.744,31.186
10969,11,2,1,30.19973987,31.69830322,Al ‘Āshir min Ramaḑān,34.17,15.187
10970,14,5,2,30.19973987,31.70379639,Al ‘Āshir min Ramaḑān,82.275,16.894
10971,9,58,5,30.19499214,31.69830322,Al ‘Āshir min Ramaḑān,82.738,46.768
10972,9,3,3,30.19499214,31.70379639,Al ‘Āshir min Ramaḑān,91.402,69.393
10973,8,5,2,30.19024418,31.68731689,Al ‘Āshir min Ramaḑān,4.559,5.957
10974,6,1,1,30.19024418,31.69281006,Al ‘Āshir min Ramaḑān,222.262,96.521
10975,13,4,2,30.18549599,31.68731689,Al ‘Āshir min Ramaḑān,35.4,23.973
10976,7,14,4,30.19024418,31.70379639,Al ‘Āshir min Ramaḑān,102.079,47.975
10977,47,1,1,30.19024418,31.70928955,Al ‘Āshir min Ramaḑān,3.943,1.328
10978,10,14,5,30.18074758,31.64337158,Al ‘Āshir min Ramaḑān,55.282,55.143
10979,6,3,2,30.18074758,31.64886475,Al ‘Āshir min Ramaḑān,79.893,54.689
10980,19,38,19,30.17599893,31.64337158,Al ‘Āshir min Ramaḑān,41.274,22.831
10981,6,45,19,30.17599893,31.64886475,Al ‘Āshir min Ramaḑān,106.193,57.476
10982,16,120,28,30.17125006,31.64337158,Al ‘Āshir min Ramaḑān,22.083,5.756
10983,14,118,36,30.17125006,31.64886475,Al ‘Āshir min Ramaḑān,56.355,35.149
10984,36,196,38,30.16650095,31.64337158,Al ‘Āshir min Ramaḑān,17.144,4.16
10985,60,70,15,30.16650095,31.64886475,Al ‘Āshir min Ramaḑān,14.958,1.491
10986,7,1,1,30.17125006,31.65435791,Al ‘Āshir min Ramaḑān,185.342,27.49
10987,88,7,4,30.16650095,31.65435791,Al ‘Āshir min Ramaḑān,22.349,2.28
10988,11,1,1,30.16650095,31.65985107,Al ‘Āshir min Ramaḑān,14.631,19.233
10989,7,1,1,30.17125006,31.67633057,Al ‘Āshir min Ramaḑān,1.994,0.306
10990,35,144,34,30.16175162,31.64337158,Al ‘Āshir min Ramaḑān,21.312,3.597
10991,26,78,20,30.16175162,31.64886475,Al ‘Āshir min Ramaḑān,15.442,5.861
10992,14,103,32,30.15700206,31.64337158,Al ‘Āshir min Ramaḑān,44.983,31.658
10993,23,82,23,30.15700206,31.64886475,Al ‘Āshir min Ramaḑān,26.911,7.904
10994,18,38,15,30.16175162,31.65435791,Al ‘Āshir min Ramaḑān,30.874,12.287
10995,25,89,8,30.15700206,31.65435791,Al ‘Āshir min Ramaḑān,63.757,29.73
10996,53,2,2,30.15700206,31.65985107,Al ‘Āshir min Ramaḑān,2.482,0.867
10997,18,21,11,30.15225227,31.64886475,Al ‘Āshir min Ramaḑān,25.737,5.642
10998,10,2,2,30.14750225,31.64337158,Al ‘Āshir min Ramaḑān,30.233,3.72
10999,13,54,22,30.14750225,31.64886475,Al ‘Āshir min Ramaḑān,23.37,3.966
11000,18,65,17,30.15225227,31.65435791,Al ‘Āshir min Ramaḑān,23.047,3.593
11001,15,21,13,30.15225227,31.65985107,Al ‘Āshir min Ramaḑān,21.241,3.808
11002,56,25,14,30.14750225,31.65435791,Al ‘Āshir min Ramaḑān,20.655,2.426
11003,98,41,16,30.14750225,31.65985107,Al ‘Āshir min Ramaḑān,11.396,2.798
11004,10,2,1,30.16175162,31.66534424,Al ‘Āshir min Ramaḑān,111.052,37.963
11005,46,4,2,30.15700206,31.6708374,Al ‘Āshir min Ramaḑān,8.599,1.488
11006,73,23,3,30.14750225,31.67633057,Al ‘Āshir min Ramaḑān,2.592,1.581
11007,17,3,3,30.17125006,31.69281006,Al ‘Āshir min Ramaḑān,34.548,7.555
11008,83,14,6,30.16650095,31.68731689,Al ‘Āshir min Ramaḑān,27.687,6.385
11009,19,52,24,30.16650095,31.69281006,Al ‘Āshir min Ramaḑān,26.441,6.293
11010,25,84,20,30.17125006,31.69830322,Al ‘Āshir min Ramaḑān,21.812,5.303
11011,16,36,15,30.17125006,31.70379639,Al ‘Āshir min Ramaḑān,24.04,7.147
11012,18,22,13,30.16650095,31.69830322,Al ‘Āshir min Ramaḑān,30.73,4.127
11013,41,3,2,30.16650095,31.70379639,Al ‘Āshir min Ramaḑān,20.882,5.665
11014,35,2,1,30.16650095,31.70928955,Al ‘Āshir min Ramaḑān,9.868,3.138
11015,12,10,4,30.16175162,31.68731689,Al ‘Āshir min Ramaḑān,27.71,3.402
11016,29,47,19,30.16175162,31.69281006,Al ‘Āshir min Ramaḑān,24.084,6.796
11017,7,15,7,30.15700206,31.68731689,Al ‘Āshir min Ramaḑān,94.459,54.086
11018,10,42,16,30.15700206,31.69281006,Al ‘Āshir min Ramaḑān,93.993,56.613
11019,55,99,21,30.16175162,31.69830322,Al ‘Āshir min Ramaḑān,17.605,4.472
11020,37,56,13,30.16175162,31.70379639,Al ‘Āshir min Ramaḑān,23.289,4.786
11021,18,2,2,30.15700206,31.69830322,Al ‘Āshir min Ramaḑān,19.277,13.145
11022,18,33,8,30.15700206,31.70379639,Al ‘Āshir min Ramaḑān,40.856,17.358
11023,8,29,5,30.15225227,31.68731689,Al ‘Āshir min Ramaḑān,67.86,27.841
11024,16,10,6,30.15225227,31.69281006,Al ‘Āshir min Ramaḑān,62.31,21.438
11025,9,18,8,30.14750225,31.69281006,Al ‘Āshir min Ramaḑān,46.03,38.081
11026,19,15,3,30.15225227,31.69830322,Al ‘Āshir min Ramaḑān,19.344,16.736
11027,10,1,1,30.15225227,31.70379639,Al ‘Āshir min Ramaḑān,17.836,2.342
11028,26,3,3,30.14750225,31.69830322,Al ‘Āshir min Ramaḑān,43.797,14.792
11029,30,12,4,30.14750225,31.70379639,Al ‘Āshir min Ramaḑān,12.672,2.059
11030,14,12,6,30.15700206,31.70928955,Al ‘Āshir min Ramaḑān,27.937,15.897
11031,9,8,5,30.15700206,31.71478271,Al ‘Āshir min Ramaḑān,199.581,48.487
11032,10,31,13,30.15225227,31.70928955,Al ‘Āshir min Ramaḑān,73.19,32.75
11033,8,21,10,30.15225227,31.71478271,Al ‘Āshir min Ramaḑān,84.629,27.182
11034,10,10,5,30.14750225,31.70928955,Al ‘Āshir min Ramaḑān,39.527,24.643
11035,8,5,3,30.14750225,31.71478271,Al ‘Āshir min Ramaḑān,28.326,25.354
11036,13,2,1,30.15225227,31.72576904,Al ‘Āshir min Ramaḑān,18.44,0.499
11037,12,22,14,30.14750225,31.72027588,Al ‘Āshir min Ramaḑān,33.517,26.119
11038,26,35,11,30.14750225,31.72576904,Al ‘Āshir min Ramaḑān,51.806,33.046
11039,49,2,1,30.2187285,31.75872803,Al ‘Āshir min Ramaḑān,13.109,1.102
11040,99,1,1,30.21398169,31.75323486,Al ‘Āshir min Ramaḑān,25.162,10.995
11041,11,3,2,30.21398169,31.75872803,Al ‘Āshir min Ramaḑān,10.813,13.55
11042,25,1,1,30.2187285,31.76422119,Al ‘Āshir min Ramaḑān,15.259,0.788
11043,11,3,2,30.21398169,31.76422119,Al ‘Āshir min Ramaḑān,5.697,6.617
11044,59,26,3,30.20923464,31.75323486,Al ‘Āshir min Ramaḑān,30.323,29.477
11045,26,2,2,30.20923464,31.75872803,Al ‘Āshir min Ramaḑān,6.492,7.4
11046,20,1,1,30.20448737,31.75872803,Al ‘Āshir min Ramaḑān,0.994,1.067
11047,1091,1,1,30.19973987,31.7477417,Al ‘Āshir min Ramaḑān,1.998,0.034
11048,14,1,1,30.2187285,31.78070068,Al ‘Āshir min Ramaḑān,23.765,4.905
11049,7,1,1,30.18549599,31.79718018,Al ‘Āshir min Ramaḑān,39.267,53.07
11050,18,1,1,30.18074758,31.76971436,Al ‘Āshir min Ramaḑān,15.219,1.783
11051,15,1,1,30.17599893,31.76422119,Al ‘Āshir min Ramaḑān,21.926,4.705
11052,44,1,1,30.17599893,31.76971436,Al ‘Āshir min Ramaḑān,4.636,1.87
11053,26,48,2,30.15700206,31.73675537,Al ‘Āshir min Ramaḑān,34.087,3.786
11054,36,6,2,30.15700206,31.74224854,Al ‘Āshir min Ramaḑān,10.67,0.447
11055,30,16,5,30.15225227,31.73126221,Al ‘Āshir min Ramaḑān,42.157,32.43
11056,13,19,7,30.14750225,31.73126221,Al ‘Āshir min Ramaḑān,91.965,49.489
11057,29,7,3,30.14750225,31.73675537,Al ‘Āshir min Ramaḑān,26.44,4.459
11058,13,2,2,30.15225227,31.74224854,Al ‘Āshir min Ramaḑān,12.031,2.565
11059,81,2,2,30.15225227,31.7477417,Al ‘Āshir min Ramaḑān,9.364,1.759
11060,15,2,1,30.14750225,31.74224854,Al ‘Āshir min Ramaḑān,26.942,31.889
11061,18,1,1,30.14750225,31.7477417,Al ‘Āshir min Ramaḑān,37.427,4.938
11062,26,2,2,30.16175162,31.75323486,Al ‘Āshir min Ramaḑān,103.266,13.417
11063,10,8,4,30.16175162,31.75872803,Al ‘Āshir min Ramaḑān,78.126,55.927
11064,6,1,1,30.15700206,31.75872803,Al ‘Āshir min Ramaḑān,47.981,27.772
11065,6,2,1,30.16175162,31.76971436,Al ‘Āshir min Ramaḑān,70.711,42.49
11066,45,76,2,30.15700206,31.76422119,Al ‘Āshir min Ramaḑān,4.872,6.484
11067,33,9,4,30.15225227,31.75323486,Al ‘Āshir min Ramaḑān,32.508,30.599
11068,52,7,5,30.14750225,31.76422119,Al ‘Āshir min Ramaḑān,11.591,8.588
11069,27,8,1,30.14750225,31.76971436,Al ‘Āshir min Ramaḑān,11.914,2.08
11070,8,1,1,30.17599893,31.79168701,Al ‘Āshir min Ramaḑān,146.794,96.18
11071,7,4,1,30.17125006,31.80267334,Al ‘Āshir min Ramaḑān,138.421,77.551
11072,10,5,1,30.16650095,31.8081665,Al ‘Āshir min Ramaḑān,80.635,72.106
11073,8,1,1,30.16650095,31.81365967,Al ‘Āshir min Ramaḑān,190.075,99.851
11074,38,17,3,30.16175162,31.78070068,Al ‘Āshir min Ramaḑān,23.534,12.161
11075,26,1,1,30.15700206,31.77520752,Al ‘Āshir min Ramaḑān,0.735,1.042
11076,34,2,2,30.16175162,31.78619385,Al ‘Āshir min Ramaḑān,37.113,2.372
11077,7,1,1,30.15225227,31.78619385,Al ‘Āshir min Ramaḑān,193.433,96.067
11078,36,1,1,30.14750225,31.79168701,Al ‘Āshir min Ramaḑān,7.286,16.919
11079,13,1,1,30.16175162,31.8081665,Al ‘Āshir min Ramaḑān,23.203,21.916
11080,19,7,3,30.16175162,31.81365967,Al ‘Āshir min Ramaḑān,44.196,34.256
11081,7,1,1,30.15700206,31.8081665,Al ‘Āshir min Ramaḑān,145.545,96.839
11082,7,1,1,30.14750225,31.80267334,Al ‘Āshir min Ramaḑān,14.122,11.223
11083,4,1,1,30.29464637,31.81915283,Al ‘Āshir min Ramaḑān,444.45,340.392
11084,20,5,2,30.28990322,31.81915283,Al ‘Āshir min Ramaḑān,34.773,1.252
11085,39,1,1,30.28041624,31.81915283,Al ‘Āshir min Ramaḑān,4.051,5.983
11086,19,1,1,30.27092834,31.83013916,Al ‘Āshir min Ramaḑān,17.271,3.496
11087,5,1,1,30.27092834,31.89605713,Al ‘Āshir min Ramaḑān,599.105,103.279
11088,6,1,1,30.24720458,31.84661865,Al ‘Āshir min Ramaḑān,385.623,103.258
11089,7,4,2,30.16650095,31.81915283,Al ‘Āshir min Ramaḑān,134.773,83.863
11090,31,1,1,30.16650095,31.83563232,Al ‘Āshir min Ramaḑān,13.184,20.002
11091,6,2,1,30.16650095,31.90155029,Al ‘Āshir min Ramaḑān,111.706,78.952
11092,11,1,1,30.15700206,31.8850708,Al ‘Āshir min Ramaḑān,485.003,98.753
11093,7,1,1,30.42262456,32.00042725,Abū Şuwayr,536.228,98.638
11094,8,1,1,30.41315044,32.02789307,Abū Şuwayr,0.639,12.673
11095,9,1,1,30.43209776,32.06634521,Abū Şuwayr,45.854,2.155
11096,8,1,1,30.43209776,32.07183838,Abū Şuwayr,29.539,20.618
11097,3,1,1,30.41315044,32.04437256,Abū Şuwayr,45.212,36.767
11098,2,1,1,30.39419943,32.00042725,Abū Şuwayr,402.972,428.445
11099,22,1,1,30.39419943,32.01141357,Abū Şuwayr,8.049,0.433
11100,7,1,1,30.40841303,32.02789307,Abū Şuwayr,21.16,41.967
11101,3,1,1,30.38946111,32.00042725,Abū Şuwayr,49.929,78.392
11102,4,1,1,30.38946111,32.00592041,Abū Şuwayr,25.383,93.311
11103,6,1,1,30.40841303,32.04437256,Abū Şuwayr,42.24,29.912
11104,27,2,1,30.39419943,32.04437256,Abū Şuwayr,6.721,2.181
11105,10,1,1,30.39893753,32.06634521,Abū Şuwayr,75.889,88.202
11106,9,1,1,30.38946111,32.03887939,Abū Şuwayr,52.907,39.362
11107,3,1,1,30.44157004,32.10479736,Abū Şuwayr,23.045,8.587
11108,6,1,1,30.42262456,32.12127686,Abū Şuwayr,84.004,93.684
11109,9,1,1,30.43209776,32.13775635,Abū Şuwayr,26.47,9.187
11110,29,1,1,30.40367539,32.08282471,Abū Şuwayr,18.32,22.209
11111,31,1,1,30.39893753,32.08831787,Abū Şuwayr,19.866,20.861
11112,5,1,1,30.35154623,31.99493408,Abū Şuwayr,281.889,32.581
11113,18,3,1,30.42736127,32.2366333,Ismailia,16.813,4.431
11114,19,1,1,30.42736127,32.24212646,Ismailia,30.486,4.773
11115,90,1,1,30.42736127,32.24761963,Ismailia,30.026,4.498
11116,9,1,1,30.39419943,32.22564697,Ismailia,20.771,27.443
11117,11,1,1,30.43683402,32.33551025,Ismailia,35.115,18.658
11118,5,2,1,30.43209776,32.33551025,Ismailia,25.979,22.966
11119,34,1,1,30.41315044,32.30255127,Ismailia,10.569,0.68
11120,49,1,1,30.40367539,32.26959229,Ismailia,1.611,0.321
11121,8,1,1,30.39419943,32.29705811,Ismailia,37.988,13.998
11122,12,87,9,30.40841303,32.30255127,Ismailia,21.072,3.043
11123,12,3,2,30.40841303,32.30804443,Ismailia,13.015,2.902
11124,30,2,2,30.37998377,32.30255127,Ismailia,0.823,0.293
11125,11,29,2,30.34680584,32.29156494,Ismailia,36.682,3.307
11126,7,2,1,30.33732437,32.28607178,Ismailia,23.133,2.89
11127,6,7,1,30.34206522,32.29156494,Ismailia,26.645,4.583
11128,10,11,4,30.33258328,32.29156494,Ismailia,17.452,10.345
11129,10,1,1,30.33258328,32.29705811,Ismailia,19.923,3.916
11130,14,6,4,30.32784197,32.29705811,Ismailia,25.77,6.43
11131,16,12,4,30.33258328,32.30255127,Ismailia,22.916,20.806
11132,27,12,4,30.32784197,32.30255127,Ismailia,12.191,1.509
11133,13,8,2,30.32310043,32.30255127,Ismailia,30.141,3.105
11134,10,2,1,30.31835866,32.30255127,Ismailia,33.021,3.76
11135,15,1,1,30.31835866,32.32452393,Ismailia,21.535,3.468
11136,8,4,3,30.31361666,32.30804443,Ismailia,28.216,4.619
11137,7,1,1,30.30413197,32.31903076,Ismailia,16.098,2.996
11138,10,3,1,30.29938928,32.31903076,Ismailia,20.252,1.214
11139,26,1,1,30.31361666,32.32452393,Ismailia,4.643,0.842
11140,11,7,1,30.29938928,32.33001709,Ismailia,36.494,4.716
11141,9,1,1,30.17125006,32.01690674,Al ‘Āshir min Ramaḑān,66.021,40.036
11142,33,92,1,30.28990322,32.33001709,Ismailia,23.026,2.471
11143,28,8,1,30.29464637,32.33551025,Ismailia,16.379,0.482
11144,6,1,1,30.28990322,32.33551025,Ismailia,8.937,1.886
11145,29,2,1,30.28990322,32.34100342,Ismailia,3.455,0.711
11146,6,1,1,30.28041624,32.34100342,Ismailia,30.384,4.841
11147,14,4,3,30.2756724,32.34100342,Ismailia,30.818,8.259
11148,9,3,2,30.08097798,30.95672607,Birqāsh,333.015,27.553
11149,8,118,48,30.07147086,30.94024658,Madīnat as Sādis min Uktūbar,71.92,18.767
11150,17,65,35,30.07147086,30.94573975,Madīnat as Sādis min Uktūbar,81.93,33.897
11151,15,43,19,30.07622453,30.95123291,Birqāsh,47.769,20.014
11152,10,40,12,30.07622453,30.95672607,Birqāsh,103.256,38.238
11153,15,27,9,30.07147086,30.95123291,Madīnat as Sādis min Uktūbar,54.091,23.587
11154,9,31,13,30.07147086,30.95672607,Birqāsh,150.432,32.659
11155,4,1,1,30.0857312,30.96221924,Birqāsh,20.043,18.365
11156,5,18,12,30.08097798,30.96221924,Birqāsh,102.784,39.449
11157,5,74,14,30.08097798,30.9677124,Birqāsh,103.493,36.872
11158,10,65,21,30.08097798,30.97320557,Birqāsh,55.599,18.978
11159,7,24,7,30.08097798,30.97869873,Birqāsh,80.242,38.406
11160,8,50,17,30.07622453,30.96221924,Birqāsh,68.801,30.429
11161,9,57,31,30.07622453,30.9677124,Birqāsh,93.052,32.244
11162,8,17,8,30.07147086,30.96221924,Birqāsh,81.962,35.555
11163,10,23,9,30.07147086,30.9677124,Birqāsh,54.156,29.395
11164,12,143,36,30.07622453,30.97320557,Birqāsh,44.761,20.934
11165,16,74,22,30.07622453,30.97869873,Birqāsh,82.05,52.273
11166,12,29,13,30.07147086,30.97320557,Birqāsh,68.563,30.157
11167,7,63,11,30.07147086,30.97869873,Birqāsh,84.056,27.416
11168,22,12,3,30.09048419,31.02264404,Birqāsh,15.802,12.39
11169,6,4,1,30.08097798,30.98419189,Birqāsh,66.949,65.141
11170,43,13,3,30.08097798,31.00067139,Birqāsh,6.675,7.3
11171,6,4,2,30.07622453,30.98419189,Birqāsh,43.977,38.967
11172,9,17,8,30.07147086,30.98419189,Birqāsh,72.969,23.749
11173,6,8,6,30.08097798,31.01165771,Birqāsh,63.537,35.278
11174,96,12,10,30.0857312,31.02264404,Birqāsh,32.904,69.186
11175,11,110,49,30.08097798,31.01715088,Birqāsh,68.258,48.727
11176,30,26,19,30.08097798,31.02264404,Birqāsh,71.683,75.863
11177,5,2,2,30.07622453,31.00616455,Birqāsh,56.573,37.754
11178,11,10,10,30.07622453,31.01165771,Birqāsh,39.183,48.43
11179,26,6,5,30.07147086,31.01165771,Birqāsh,14.641,9.33
11180,9,100,79,30.07622453,31.01715088,Birqāsh,69.069,53.08
11181,9,13422,13311,30.07622453,31.02264404,Birqāsh,77.28,31.41
11182,14,46,33,30.07147086,31.01715088,Birqāsh,86.431,77.198
11183,5,611,604,30.07147086,31.02264404,Birqāsh,79.471,46.368
11184,7,30,2,30.142752,31.06658936,Birqāsh,26.624,4.102
11185,55,184,11,30.13800153,31.06658936,Birqāsh,11.529,1.684
11186,583,1,1,30.12849989,31.05560303,Birqāsh,0.684,0.297
11187,14,4,1,30.13325082,31.06109619,Birqāsh,13.109,1.312
11188,17,10,6,30.13325082,31.06658936,Birqāsh,22.519,9.353
11189,8,1,1,30.12849989,31.06109619,Birqāsh,7.222,1.464
11190,30,2,1,30.12374873,31.05010986,Birqāsh,3.985,0.687
11191,20,2,1,30.11899734,31.05560303,Birqāsh,12.027,0.676
11192,9,1,1,30.12374873,31.06658936,Birqāsh,30.665,4.691
11193,34,28,10,30.142752,31.07208252,Birqāsh,24.69,2.926
11194,8,2,1,30.142752,31.07757568,Birqāsh,34.481,4.137
11195,20,70,13,30.13800153,31.07208252,Birqāsh,19.268,3.212
11196,11,115,7,30.13800153,31.07757568,Birqāsh,23.504,5.256
11197,19,28,5,30.13325082,31.07208252,Birqāsh,19.087,4.202
11198,13,24,9,30.13325082,31.07757568,Birqāsh,23.833,4.148
11199,69,8,2,30.12849989,31.07757568,Birqāsh,5.102,0.223
11200,38,1,1,30.13325082,31.08306885,Birqāsh,10.105,0.612
11201,67,2,2,30.11899734,31.07757568,Birqāsh,12.786,2.4
11202,7,2,1,30.11899734,31.08306885,Birqāsh,48.351,13.052
11203,26,7,2,30.11424572,31.07757568,Birqāsh,4.905,1.439
11204,7,5,3,30.11424572,31.08306885,Birqāsh,14.578,11.209
11205,19,7,1,30.10949387,31.08856201,Birqāsh,12.956,0.602
11206,17,4,1,30.09048419,31.02813721,Birqāsh,20.822,3.553
11207,40,1,1,30.09048419,31.03363037,Birqāsh,9.254,0.712
11208,10,1,1,30.09048419,31.03912354,Birqāsh,18.38,0.495
11209,12,1,1,30.09048419,31.0446167,Birqāsh,12.29,0.678
11210,25,12,2,30.09523695,31.05560303,Birqāsh,9.857,4.647
11211,22,2,1,30.09048419,31.05010986,Birqāsh,12.91,0.754
11212,17,1,1,30.09048419,31.05560303,Birqāsh,23.335,30.327
11213,10,5,1,30.09048419,31.06109619,Birqāsh,12.672,3.671
11214,26,4,3,30.0857312,31.02813721,Birqāsh,9.01,1.936
11215,254,5,3,30.08097798,31.03363037,Birqāsh,27.434,9.775
11216,27,15,3,30.0857312,31.03912354,Birqāsh,19.95,1.516
11217,10,1,1,30.0857312,31.0446167,Birqāsh,14.935,3.761
11218,7,1,1,30.07622453,31.02813721,Birqāsh,60.851,39.202
11219,5,29,29,30.07147086,31.02813721,Birqāsh,76.6,44.977
11220,8,2,2,30.07147086,31.03363037,Cairo,60.821,46.634
11221,15,1,1,30.07147086,31.03912354,Cairo,9.881,1.892
11222,52,12,4,30.07147086,31.0446167,Cairo,18.805,2.37
11223,9,2,2,30.0857312,31.05010986,Birqāsh,19.948,11.877
11224,10,3,2,30.0857312,31.05560303,Cairo,33.15,7.123
11225,17,2,2,30.08097798,31.05010986,Cairo,15.041,3.186
11226,46,1,1,30.08097798,31.06109619,Cairo,4.357,9.983
11227,21,1,1,30.07622453,31.05010986,Cairo,5.453,2.225
11228,9,3,1,30.07147086,31.05010986,Cairo,15.685,2.381
11229,38,1,1,30.07622453,31.06109619,Cairo,1.169,1.603
11230,7,1,1,30.10474179,31.07208252,Birqāsh,9.836,0.629
11231,61,5,1,30.09998949,31.07208252,Birqāsh,7.893,0.628
11232,43,5,1,30.09998949,31.07757568,Cairo,15.283,1.765
11233,21,1,1,30.10474179,31.09405518,Cairo,27.372,2.614
11234,55,1,1,30.09998949,31.09405518,Cairo,36.638,1.164
11235,25,6,1,30.09523695,31.09954834,Cairo,9.568,0.611
11236,11,1,1,30.0857312,31.08306885,Cairo,38.316,3.968
11237,32,2,2,30.0857312,31.08856201,Cairo,15.237,9.709
11238,11,45,6,30.08097798,31.09954834,Cairo,22.521,2.968
11239,23,2,1,30.0857312,31.11053467,Cairo,11.784,1.207
11240,25,4,3,30.07147086,31.09405518,Cairo,4.966,0.757
11241,28,2,2,30.07147086,31.09954834,Cairo,17.108,3.745
11242,17,2,1,30.07622453,31.11053467,Cairo,7.626,0.327
11243,13,217,70,30.06671696,30.94024658,Madīnat as Sādis min Uktūbar,60.656,17.27
11244,9,185,56,30.06671696,30.94573975,Madīnat as Sādis min Uktūbar,68.435,29.838
11245,21,725,21,30.06196282,30.94024658,Madīnat as Sādis min Uktūbar,44.435,7.416
11246,14,184,30,30.06196282,30.94573975,Madīnat as Sādis min Uktūbar,98.029,12.634
11247,12,115,38,30.06671696,30.95123291,Madīnat as Sādis min Uktūbar,52.594,29.947
11248,12,100,46,30.06671696,30.95672607,Madīnat as Sādis min Uktūbar,82.503,43.042
11249,68,177,42,30.06196282,30.95123291,Madīnat as Sādis min Uktūbar,20.609,3.622
11250,24,85,33,30.06196282,30.95672607,Madīnat as Sādis min Uktūbar,28.55,8.635
11251,17,44,15,30.05720846,30.94024658,Madīnat as Sādis min Uktūbar,29.095,7.732
11252,30,152,50,30.05720846,30.94573975,Madīnat as Sādis min Uktūbar,20.788,3.606
11253,24,1,1,30.05245387,30.94024658,Madīnat as Sādis min Uktūbar,23.838,15.74
11254,27,4,1,30.05245387,30.94573975,Madīnat as Sādis min Uktūbar,6.448,5.426
11255,21,169,59,30.05720846,30.95123291,Madīnat as Sādis min Uktūbar,20.394,3.728
11256,13,69,37,30.05720846,30.95672607,Madīnat as Sādis min Uktūbar,44.002,14.909
11257,11,82,17,30.05245387,30.95123291,Madīnat as Sādis min Uktūbar,49.479,15.865
11258,23,361,96,30.05245387,30.95672607,Madīnat as Sādis min Uktūbar,54.208,16.54
11259,14,72,21,30.06671696,30.96221924,Madīnat as Sādis min Uktūbar,70.263,36.311
11260,14,4,4,30.06671696,30.9677124,Birqāsh,38.559,25.124
11261,17,26,8,30.06196282,30.96221924,Madīnat as Sādis min Uktūbar,68.776,42.256
11262,14,74,8,30.06671696,30.97320557,Birqāsh,34.268,21.684
11263,6,18,6,30.06671696,30.97869873,Birqāsh,52.946,29.668
11264,10,39,4,30.06196282,30.97869873,Birqāsh,39.425,8.829
11265,29,246,56,30.05720846,30.96221924,Madīnat as Sādis min Uktūbar,21.294,4.148
11266,14,22,6,30.05720846,30.9677124,Madīnat as Sādis min Uktūbar,24.473,4.303
11267,38,116,39,30.05245387,30.96221924,Madīnat as Sādis min Uktūbar,52.601,23.323
11268,12,109,29,30.05245387,30.9677124,Madīnat as Sādis min Uktūbar,23.072,4.315
11269,17,4,3,30.05720846,30.97869873,Birqāsh,28.706,9.527
11270,40,42,11,30.05245387,30.97320557,Madīnat as Sādis min Uktūbar,16.898,3.142
11271,16,33,17,30.05245387,30.97869873,Madīnat as Sādis min Uktūbar,31.209,24.136
11272,15,5,2,30.04769906,30.94573975,Madīnat as Sādis min Uktūbar,26.889,21.696
11273,597,1,1,30.04294401,30.94573975,Madīnat as Sādis min Uktūbar,34.105,11.817
11274,9,52,7,30.04769906,30.95123291,Madīnat as Sādis min Uktūbar,33.972,23.723
11275,8,99,35,30.04769906,30.95672607,Madīnat as Sādis min Uktūbar,62.955,37.421
11276,10,13,6,30.04294401,30.95123291,Madīnat as Sādis min Uktūbar,25.702,6.362
11277,21,44,13,30.04294401,30.95672607,Madīnat as Sādis min Uktūbar,96.648,41.594
11278,29,3,1,30.03818874,30.94024658,Madīnat as Sādis min Uktūbar,23.305,1.33
11279,20,1,1,30.03818874,30.94573975,Madīnat as Sādis min Uktūbar,4.578,2.45
